"Signatura";"Cod.Estado";"Estado";"Cod. Categoria";"Categoria";"Nombre";"Cod. Provincia";"Provincia";"Cod. Municipio";"Municipio";"CP";"Direccion";"Cod. Tipo Via";"Tipo via";"Via";"Numero";"Email";"Web";"Cod. Modalidad";"Modalidad";"Núm. Parcelas";"Plazas Parcela";"Núm. Bungalows";"Plaza Bungalows";"Sup. Libre Acampada";"Plazas Libre Acampada";"Plazas";"Fecha Alta";"Fecha Baja";"Periodo";"Días Periodo";
"CV-CAM000045-V";"A";"ALTA";"2e";"DOS ESTRELLAS";"RIO TURIA";"46";"VALÈNCIA";"076";"BUGARRA";"46165";"CAMINO DEL CEMENTERIO -PDA LA PALMERETA-, 25"; ; ;"CAMINO DEL CEMENTERIO -PDA LA PALMERETA-";"25";"cturia_1@hotmail.com"; ;"C";"CAMPING";"38";"114"; ; ; ;"0";"114";"06/07/1995"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV C00038 V";"B";"BAJA";"2";"SEGUNDA CATEGORÍA";"CANET-MAR";"46";"VALÈNCIA";"082";"CANET D'EN BERENGUER";"46529";"CAÑAS Y BARRO, 1"; ; ;"CAÑAS Y BARRO";"1";"administración@campingcanetmar.com";"http://www.campingcanetmar.com"; ; ;"229";"687";"12";"60";"0";"0";"747";"07/03/1990";"28/02/2006";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000003-V";"A";"ALTA";"4e";"CUATRO ESTRELLAS";"SANTA MARTA";"46";"VALÈNCIA";"105";"CULLERA";"46400";"AVENIDA EL RACÓ, 25";"AV";"AVENIDA";"EL RACÓ";"25";"info@santamartacamping.com";"https://www.santamartacamping.com";"C";"CAMPING";"160";"378";"34";"146";"3341";"133";"657";"29/01/1963"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000040-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"L' AVENTURA";"46";"VALÈNCIA";"113";"DAIMÚS";"46710";"CARRETERA PLAYA DAIMUS, S/N";"CR";"CARRETERA";"PLAYA DAIMUS";"S/N";"info@campinglaaventuraplaya.es";"www.campinglaaventuraplaya.es";"C";"CAMPING";"139";"411";"2";"8"; ; ;"419";"17/09/1990"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000047-V";"A";"ALTA";"4e";"CUATRO ESTRELLAS";"EL TEULARET";"46";"VALÈNCIA";"118";"ENGUERA";"46810";"CARRETERA MOIXENT-NAVALON CV-589, KM. 11,3";"CR";"CARRETERA";"MOIXENT-NAVALON CV-589";"KM. 11,3";"teularet@naturjove.es";"www.naturjove.es";"C";"CAMPING";"66";"183";"5";"20";"0";"0";"203";"05/02/1998"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000049-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"LA PINADA";"46";"VALÈNCIA";"118";"ENGUERA";"46810";"PARAJE PISCINA MUNICIPAL, S/N"; ; ;"PARAJE PISCINA MUNICIPAL";"S/N"; ; ;"C";"CAMPING";"19";"57";"0";"0";"102";"5";"62";"08/02/2001"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000052-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"LOS CARASOLES";"46";"VALÈNCIA";"118";"ENGUERA";"46811";"CARRETERA NAVALON, CASAS DE REQUENA, KM 3";"CR";"CARRETERA";"NAVALON, CASAS DE REQUENA";"KM 3";"montes@loscarasoles.com";"http://www.loscarasoles.com";"C";"CAMPING";"111";"180";"51";"207";"0";"0";"387";"14/01/2003"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000055-V";"A";"ALTA";"1e";"UNA ESTRELLA";"SIERRA NATURA";"46";"VALÈNCIA";"118";"ENGUERA";"46810";"FINCA EL TEJARICO, S/N"; ; ;"FINCA EL TEJARICO";"S/N"; ; ;"C";"CAMPING";"64";"153";"13";"27";"2368";"54";"234";"25/07/2007"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000050-V";"A";"ALTA";"4e";"CUATRO ESTRELLAS";"SIERRA CALDERONA CAMPING INTEGRAL";"46";"VALÈNCIA";"120";"ESTIVELLA";"46590";"CARRETERA ESTIVELLA-VALENCIA, CAMÍ DEL PLA, S/N";"CR";"CARRETERA";"ESTIVELLA-VALENCIA, CAMÍ DEL PLA";"S/N";"info@sierra-calderona.com";"https://www.sierra-calderona.com";"C";"CAMPING";"104";"297";"5";"20";"1784";"67";"384";"20/03/2002"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000027-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"L'ALQUERIA";"46";"VALÈNCIA";"131";"GANDIA";"46730";"AVENIDA DEL GRAU, 142";"AV";"AVENIDA";"DEL GRAU";"142";"lalqueria@lalqueria.com";"https://www.lalqueria.com";"C";"CAMPING";"271";"408";"135";"469";"6007";"292";"1169";"22/05/1980"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000033-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"LA NARANJA";"46";"VALÈNCIA";"131";"GANDIA";"46730";"PLAYA GANDIA-CMNO. ASSAGADOR DE MORANT, S/N";"PY";"PLAYA";"GANDIA-CMNO. ASSAGADOR DE MORANT";"S/N";"info@campinglanaranja.com";"http://campinglanaranja.com";"C";"CAMPING";"62";"165";"7";"31";"1669";"58";"254";"01/06/1983"; ;"11/03 - 02/10";"De Lunes a Domingo"
"CV C00007 V";"B";"BAJA";"2";"SEGUNDA CATEGORÍA";"ROS";"46";"VALÈNCIA";"131";"GANDIA";"46700";"CALLE ARMADA ESPANOLA, S/N";"C";"CALLE";"ARMADA ESPANOLA";"S/N"; ; ; ; ;"45";"135";"0";"0";"442";"25";"160";"22/02/1965";"05/03/1999";"01/04 - 15/04 y 01/06 - 24/09";"De Lunes a Domingo"
"CV C00016 V";"B";"BAJA";"2";"SEGUNDA CATEGORÍA";"LA DORADA";"46";"VALÈNCIA";"143";"XERACO";"46770";"AVENIDA BORRONS,, S/N";"AV";"AVENIDA";"BORRONS,";"S/N"; ; ; ; ;"190";"570";"0";"0";"1548";"77";"647";"25/09/1970";"18/11/1999";"01/04 - 30/09";"De Lunes a Domingo"
"CV-CAM000006-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"SAN VICENTE";"46";"VALÈNCIA";"143";"XERACO";"46770";"AVENIDA DE LA MOTA, 24";"AV";"AVENIDA";"DE LA MOTA";"24";"info@campingsanvicente.com";"https://campingsanvicente.com";"C";"CAMPING";"76";"177";"17";"64"; ; ;"241";"07/10/1964"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV C00011 V";"B";"BAJA";"2";"SEGUNDA CATEGORÍA";"SOL-MAR";"46";"VALÈNCIA";"143";"XERACO";"46770";"AVENIDA BORRONS, S/N";"AV";"AVENIDA";"BORRONS";"S/N"; ; ; ; ;"30";"90";"0";"0";"0";"0";"90";"27/09/1967";"18/11/1999";"01/04 - 30/10";"De Lunes a Domingo"
"CV-CAM000062-V";"A";"ALTA";"2e";"DOS ESTRELLAS";"XERACO CAMPERS";"46";"VALÈNCIA";"143";"XERACO";"46730";"POLÍGONO 5. PARCELA 175, 176 Y 7004, S/N";"PO";"POLÍGONO";"5. PARCELA 175, 176 Y 7004";"S/N";"xeracocampers@gmail.com";"http://www.xeracocampers.com";"C";"CAMPING";"93";"279";"0"; ; ; ;"279";"22/07/2020"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000043-V";"A";"ALTA";"4e";"CUATRO ESTRELLAS";"LAS JARAS";"46";"VALÈNCIA";"144";"JARAFUEL";"46623";"PARTIDA LAS ROCHAS, S/N";"PD";"PARTIDA";"LAS ROCHAS";"S/N"; ; ;"C";"CAMPING";"87";"249";"4";"16";"3269";"88";"353";"22/02/1994"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000064-V";"A";"ALTA";"1e";"UNA ESTRELLA";"RESIDENCIA VACACIONAL XATIVA";"46";"VALÈNCIA";"145";"XÀTIVA";"46800";"CAMINO SANT ANTONI. POL 13-PARC 20-21 ABC, S/N";"CM";"CAMINO";"SANT ANTONI. POL 13-PARC 20-21 ABC";"S/N";"info@residenciavacacionalxativa.es";"residenciavacacionalxativa.es";"C";"CAMPING";"42";"99";"9";"36"; ; ;"135";"18/02/2022"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV C00014 V";"B";"BAJA";"2";"SEGUNDA CATEGORÍA";"VORA-MAR";"46";"VALÈNCIA";"166";"MELIANA";"46133";"A-7, KM 5, 000"; ; ;"A-7, KM 5";"000"; ; ; ; ;"60";"180";"0";"0";"601";"30";"210";"28/01/1969";"30/05/1994";"01/03 - 30/09";"De Lunes a Domingo"
"CV-CAM000034-V";"A";"ALTA";"4e";"CUATRO ESTRELLAS";"COELIUS";"46";"VALÈNCIA";"168";"MIRAMAR";"46711";"AVENIDA DEL MAR, S/N. - PDA. DEL RACÓ, S/N";"AV";"AVENIDA";"DEL MAR, S/N. - PDA. DEL RACÓ";"S/N";"camping@coelius.com";"http://www.coelius.com";"C";"CAMPING";"151";"324";"43";"154";"0";"0";"478";"01/06/1984"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV C00025 V";"B";"BAJA";"2";"SEGUNDA CATEGORÍA";"MIRAMAR";"46";"VALÈNCIA";"168";"MIRAMAR";"46711";"PLAYA MIRAMAR, 000"; ; ;"PLAYA MIRAMAR";"000"; ; ; ; ;"124";"372";"0";"0";"621";"31";"403";"20/04/1977";"05/03/1999";"01/06 - 15/09";"De Lunes a Domingo"
"CV-CAM000066-V";"A";"ALTA";"2e";"DOS ESTRELLAS";"PLAYAMONTE";"46";"VALÈNCIA";"179";"NAVARRÉS";"46823";"URBANIZACIÓN PLAYAMONTE 2. POL 11. PARC 162-161-157, 162";"UR";"URBANIZACIÓN";"PLAYAMONTE 2. POL 11. PARC 162-161-157";"162";"campingplayamonte@gmail.com";"http://www.campingplayamonte.com";"C";"CAMPING";"34";"102";"0"; ; ; ;"102";"08/07/2022"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000036-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"AZUL";"46";"VALÈNCIA";"181";"OLIVA";"46780";"PARTIDA RAPDELLS, S/N";"PD";"PARTIDA";"RAPDELLS";"S/N";"campingazul@ctv.es";"http://www.campingazul.com";"C";"CAMPING";"156";"330";"46";"224";"0";"0";"554";"15/05/1989"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000017-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"BON DIA";"46";"VALÈNCIA";"181";"OLIVA";"46780";"PARTIDA AIGUA MORTA, S/N";"PD";"PARTIDA";"AIGUA MORTA";"S/N"; ; ;"C";"CAMPING";"35";"105";"0";"0";"270";"11";"116";"28/09/1970"; ;"01/06 - 30/08";"De Lunes a Domingo"
"CV C00023 V";"B";"BAJA";"2";"SEGUNDA CATEGORÍA";"EL RANCHO";"46";"VALÈNCIA";"181";"OLIVA";"46780";"CALLE  PDA. AIGUA MORTA, 000";"C";"CALLE";"PDA. AIGUA MORTA";"000";"campingrancho@mx3.redestb.es"; ; ; ;"224";"672";"11";"38";"400";"18";"728";"16/11/1971";"30/11/2006";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000010-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"EUROCAMPING";"46";"VALÈNCIA";"181";"OLIVA";"46780";"PARTIDA RAPDELLS, S/N";"PD";"PARTIDA";"RAPDELLS";"S/N";"info@eurocamping-es.com";"http://www.eurocamping-es.com";"C";"CAMPING";"320";"891";"23";"99";"930";"37";"1027";"27/09/1967"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000009-V";"A";"ALTA";"4e";"CUATRO ESTRELLAS";"KIKO PARK";"46";"VALÈNCIA";"181";"OLIVA";"46780";"CALLE ASSAGADOR DE CARRO, 2";"C";"CALLE";"ASSAGADOR DE CARRO";"2";"info@kikopark.com";"https://kikopark.com";"C";"CAMPING";"179";"528";"3";"9";"1083";"43";"580";"15/07/1965"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000008-V";"A";"ALTA";"4e";"CUATRO ESTRELLAS";"OLE";"46";"VALÈNCIA";"181";"OLIVA";"46780";"CARRETERA N-332-PARTIDA AIGUA MORTA, KM. 186";"CR";"CARRETERA";"N-332-PARTIDA AIGUA MORTA";"KM. 186";"camping-ole@camping-ole.com";"http://www.camping-ole.com";"C";"CAMPING";"382";"978";"56";"200";"0";"0";"1178";"03/07/1965"; ;"SIEMPRE ABIERTO"; 
"CV-CAM000018-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"PEPE";"46";"VALÈNCIA";"181";"OLIVA";"46780";"CARRETERA N-332, KM. 209. PARTIDA AIGUA MORTA";"CR";"CARRETERA";"N-332, KM. 209. PARTIDA AIGUA MORTA"; ;"info@campingpepe.com";"http://www.campingpepe.com";"C";"CAMPING";"213";"417";"74";"270";"0";"0";"687";"28/09/1970"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000012-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"RIO MAR";"46";"VALÈNCIA";"181";"OLIVA";"46780";"PARTIDA DEVESA, S/N";"PD";"PARTIDA";"DEVESA";"S/N";"riomar@campingriomar.com";"http://www.campingriomar.com";"C";"CAMPING";"89";"231";"12";"67";"204";"15";"313";"03/10/1967"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000061-V";"A";"ALTA";"1e";"UNA ESTRELLA";"FONT DE SIS";"46";"VALÈNCIA";"189";"EL PALOMAR";"46891";"AVENIDA RIUET (PARAJE NATURAL FONT DE SIS), S/N";"AV";"AVENIDA";"RIUET (PARAJE NATURAL FONT DE SIS)";"S/N";"info@fontdesis.es";"fontdesis.es";"C";"CAMPING";"54";"162";"0"; ; ; ;"162";"15/05/2015"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV C00059 V";"B";"BAJA";"2";"SEGUNDA CATEGORÍA";"FONT DE SIS";"46";"VALÈNCIA";"189";"EL PALOMAR";"46891";"AVENIDA RIUET (PARAJE NATURAL FONT DE SIS), S/N";"AV";"AVENIDA";"RIUET (PARAJE NATURAL FONT DE SIS)";"S/N";"campingelpalomar@gmail.com";"http://www.campingelpalomar.es";"C";"CAMPING";"18";"54";"0";"0";"3074"; ;"54";"19/01/2015";"27/03/2015";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV C00030 V";"B";"BAJA";"2";"SEGUNDA CATEGORÍA";"LA BRASA";"46";"VALÈNCIA";"199";"LA POBLA DE FARNALS";"46137";"CALLE SENYERA, 85";"C";"CALLE";"SENYERA";"85"; ; ; ; ;"33";"99";"0";"0";"0";"0";"99";"18/06/1980";"30/11/2006";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000031-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"PUZOL";"46";"VALÈNCIA";"205";"PUÇOL";"46530";"CAMI RIU TURIA  -PLAYA DE PUÇOL-, S.N"; ; ;"CAMI RIU TURIA  -PLAYA DE PUÇOL-";"S.N";"info@campingpuzol.com";"http://www.campingpuzol.com";"C";"CAMPING";"122";"300";"22";"88"; ; ;"388";"15/10/1981"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000032-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"VALENCIA";"46";"VALÈNCIA";"205";"PUÇOL";"46530";"PLAYA DE PUÇOL, CARRER RIU TÚRIA, 1,";"PY";"PLAYA";"DE PUÇOL, CARRER RIU TÚRIA, 1,"; ;"info@campingvalencia.com";"https://www.campingvalencia.com";"C";"CAMPING";"370";"741";"123";"563";"0";"0";"1304";"11/09/1981"; ;"31/01 - 29/11";"De Lunes a Domingo"
"CV-ARP000002-V";"A";"ALTA";"AP";"A PERNOCTA";"RIO GRANDE";"46";"VALÈNCIA";"206";"QUESA";"46824";"PARAJE CORBERA  POL 17 PARCELAS 23 Y 27, S/N";"PE";"PARAJE";"CORBERA  POL 17 PARCELAS 23 Y 27";"S/N";"campamentoriogrande@gmail.com"; ;"A";"AREA PERNOCTA";"19"; ; ; ; ; ;"57";"25/05/2023"; ;"01/05 - 30/09";"De Lunes a Domingo"
"CV-CAM000042-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"NATURA";"46";"VALÈNCIA";"219";"RUGAT";"46021";"PARTIDA ELS CASALS, S/N";"PD";"PARTIDA";"ELS CASALS";"S/N";"info@CampingNatura.com";"http://www.campingnatura.com";"C";"CAMPING";"95";"174";"37";"176"; ; ;"350";"20/04/1993"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000039-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"MALVARROSA DE CORINTO";"46";"VALÈNCIA";"220";"SAGUNT/SAGUNTO";"46500";"CAMINO MALVARROSA - CARRER DEL CIGNE, S/N";"CM";"CAMINO";"MALVARROSA - CARRER DEL CIGNE";"S/N";"camalva@live.com";"http://www.malvacorinto.com";"C";"CAMPING";"154";"186";"92";"276";"1757";"53";"515";"16/10/1989"; ;"SIEMPRE ABIERTO"; 
"CV C00020 V";"B";"BAJA";"2";"SEGUNDA CATEGORÍA";"PARAISO";"46";"VALÈNCIA";"220";"SAGUNT/SAGUNTO";"46500";"CARRETERA  PLAYA ALMARDA, 000";"CR";"CARRETERA";"PLAYA ALMARDA";"000"; ; ; ; ;"0";"0"; ; ;"8000"; ;"0";"22/12/1970";"16/07/1993"; ; 
"CV-CAM000037-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"LAS PALMERAS";"46";"VALÈNCIA";"235";"SUECA";"46419";"CARRETERA DEL SALER (LES PALMERETES), KM. 23";"CR";"CARRETERA";"DEL SALER (LES PALMERETES)";"KM. 23";"campingpalmeres@yahoo.es";"http://www.campingpalmeras.com";"C";"CAMPING";"795";"1323";"354";"1575";"0";"0";"2898";"11/07/1988"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000029-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"LES BARRAQUETES";"46";"VALÈNCIA";"235";"SUECA";"46410";"PLAYA SUECA- MARENY DE  BARRAQUETES";"PY";"PLAYA";"SUECA- MARENY DE  BARRAQUETES"; ;"info@barraquetes.com";"http://www.barraquetes.com";"C";"CAMPING";"241";"621";"34";"136";"3757";"173";"930";"25/06/1980"; ;"01/04 - 30/09";"De Lunes a Domingo"
"CV-CAM000019-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"SAN PASCUAL";"46";"VALÈNCIA";"235";"SUECA";"46420";"CARRETERA NAZARET-OLIVA ( EL PERELLO), KM. 21";"CR";"CARRETERA";"NAZARET-OLIVA ( EL PERELLO)";"KM. 21"; ; ;"C";"CAMPING";"150";"267";"61";"205";"0";"0";"472";"22/12/1970"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000058-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"CAMPING CAR LA FINCA";"46";"VALÈNCIA";"238";"TAVERNES DE LA VALLDIGNA";"46760";"CALLE DEL GARBÍ SECTOR, 17";"C";"CALLE";"DEL GARBÍ SECTOR";"17";"campingcarlafinca@gmail.com";"campingcarlafinca.com";"C";"CAMPING";"45";"135";"0";"0"; ; ;"135";"08/10/2014"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000046-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"HECU CAMPING";"46";"VALÈNCIA";"247";"TUÉJAR";"46177";"PARTIDA LOS QUIÑONES, S/N";"PD";"PARTIDA";"LOS QUIÑONES";"S/N"; ; ;"C";"CAMPING";"180";"462";"26";"168";"0";"0";"630";"17/11/1995"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV-CAM000035-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"COLL-VERT";"46";"VALÈNCIA";"250";"VALÈNCIA";"46012";"CARRETERA NAZARET-OLIVA, KM 6,9. CTRA.DEL RIU,, 486";"CR";"CARRETERA";"NAZARET-OLIVA, KM 6,9. CTRA.DEL RIU,";"486";"info@collvertcamping.com";"http://www.collvertcamping.com/";"C";"CAMPING";"140";"345";"25";"100";"2495";"88";"533";"01/07/1985"; ;"28/03 - 15/10";"De Lunes a Domingo"
"CV-CAM000026-V";"A";"ALTA";"3e";"TRES ESTRELLAS";"DEVESA GARDENS";"46";"VALÈNCIA";"250";"VALÈNCIA";"46012";"CARRETERA EL SALER, KM. 13";"CR";"CARRETERA";"EL SALER";"KM. 13";"contacto@devesagardens.com";"http://www.devesagardens.com";"C";"CAMPING";"144";"264";"56";"224";"0";"0";"488";"20/04/1977"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV C00015 V";"B";"BAJA";"1";"PRIMERA CATEGORÍA";"EL PALMAR";"46";"VALÈNCIA";"250";"VALÈNCIA";"46012";"CARRETERA EL PALMAR, S/N";"CR";"CARRETERA";"EL PALMAR";"S/N"; ; ; ; ;"99";"297"; ; ; ; ;"297";"17/09/1971";"06/08/2009";"01/07 - 30/08";"De Lunes a Domingo"
"CV C00024 V";"B";"BAJA";"2";"SEGUNDA CATEGORÍA";"LA GOLONDRINA";"46";"VALÈNCIA";"250";"VALÈNCIA";"46012";"AVENIDA LAS GAVIOTAS, 53";"AV";"AVENIDA";"LAS GAVIOTAS";"53"; ; ; ; ;"0";"0";"0";"0"; ;"0";"0";"03/11/1971";"25/03/1993"; ; 
"CV-CAM000054-V";"A";"ALTA";"2e";"DOS ESTRELLAS";"SLOW LIFE CAMPING VENTA DEL MORO";"46";"VALÈNCIA";"254";"VENTA DEL MORO";"46310";"CALLE PASO DEL REY, 2";"C";"CALLE";"PASO DEL REY";"2";"info@slowlifecamping.com";"https://campingventadelmoro.com";"C";"CAMPING";"25";"42";"11";"44"; ;"0";"86";"25/07/2007"; ;"SIEMPRE ABIERTO"; 
"CV-CAM000053-V";"A";"ALTA";"4e";"CUATRO ESTRELLAS";"KIKO PARK RURAL";"46";"VALÈNCIA";"259";"VILLARGORDO DEL CABRIEL";"46317";"CARRETERA EMBALSE DE CONTRERAS, KM 3";"CR";"CARRETERA";"EMBALSE DE CONTRERAS";"KM 3";"rural@kikopark.com";"https://kikoparkrural.com";"C";"CAMPING";"117";"228";"41";"197";"0";"0";"425";"17/01/2003"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
