"Signatura";"Cod. Estado";"Estado";"Cod. Categoria";"Categoría";"Nombre";"Cod. Provincia";"Provincia";"Cod. Municipio";"Municipio";"Comarca";"CP";"Dirección";"Cod. Tipo Via";"Tipo Via";"Via";"Número";"Email";"Web";"Cod. Grupo";"Grupo";"Cod. Modalidad";"Modalidad";"Habitaciones";"Plazas";"Cod. Cadena";"Cadena";"Fecha Alta";"Fecha Baja";"Periodo";"Días periodo";
"CV H00884 V";"A";"ALTA";"4";"4 ESTRELLAS";"EUROSTARS REY DON JAIME";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46023";"AVENIDA BALEARES, 2";"AV";"AVENIDA";"BALEARES";"2";"recepcion@eurostarsreydonjaime.com";"eurostarhotels.com/eurostar-rey-don-jaime.html";"H";"HOTEL";"H";"HOTEL";"314";"550";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/04/1976"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01625 V";"A";"ALTA";"0";"PENSIÓN";"EVALIA ROOMS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46006";"CALLE FRAY JUAN MONZO, 7";"C";"CALLE";"FRAY JUAN MONZO";"7";"evalia.inmobiliaria@gmail.com"; ;"P";"PENSIÓN"; ; ;"18";"36";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/02/2026"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01464 V";"A";"ALTA";"2";"2 ESTRELLAS";"FETEN";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"CALLE CABALLEROS, 32-34";"C";"CALLE";"CABALLEROS";"32-34";"administracion@hotelfeten.com"; ;"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"12";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"17/08/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01007 V";"B";"BAJA";"4";"4 ESTRELLAS";"FIESTA HOTEL FERIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46035";"AVENIDA DE LAS FERIAS, 2";"AV";"AVENIDA";"DE LAS FERIAS";"2";"reservas@hotelferiavalencia.com";"http://www.fiestahotelgroup.com";"H";"HOTEL";"H";"HOTEL";"140";"530";"FES";"FIESTA HOTELS";"28/04/1986";"30/04/2008";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01547 V";"A";"ALTA";"0";"PENSIÓN";"FORATA LOFTS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46017";"CALLE FORATA, 15-BJ";"C";"CALLE";"FORATA";"15-BJ";"boutiqueinmobiliaria1@gmail.com"; ;"P";"PENSIÓN"; ; ;"6";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/09/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00394 V";"B";"BAJA";"2";"2 ESTRELLAS";"FRENTEMAR";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46024";"CALLE ALGEMESI, 19";"C";"CALLE";"ALGEMESI";"19"; ; ;"HS";"HOSTAL";"HS";"HOSTAL";"12";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"05/11/1969";"21/02/2007";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01340 V";"A";"ALTA";"3";"3 ESTRELLAS";"GABBEACH";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46011";"PASEO NEPTUNO, 30";"PA";"PASEO";"NEPTUNO";"30";"info@gabbanabeach.es";"http://www.gabbanabeach.es";"H";"HOTEL";"H";"HOTEL";"12";"22";"NCD";"NO PERTENECE A NINGUNA CADENA";"13/02/2014"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00956 V";"B";"BAJA";"0";"PENSIÓN";"GIMENO";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE LA NAVE, 002";"C";"CALLE";"LA NAVE";"002"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"8";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/04/1981";"26/08/1992";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01586 V";"A";"ALTA";"5";"5 ESTRELLAS";"GRAND HOTEL CENTENARI AUTOGRAPH COLLECTION";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"PLAZA AYUNTAMIENTO, 25";"PL";"PLAZA";"AYUNTAMIENTO";"25";"reception.centenari@grandhotel.com";"http://www.marriott.com";"H";"HOTEL";"H";"HOTEL";"52";"106";"NCD";"NO PERTENECE A NINGUNA CADENA";"05/05/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01393 V";"A";"ALTA";"0";"PENSIÓN";"GUADALAVIAR";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46009";"CALLE GUADALAVIAR, 5-1ª";"C";"CALLE";"GUADALAVIAR";"5-1ª"; ; ;"P";"PENSIÓN"; ; ;"8";"16";"NCD";"NO PERTENECE A NINGUNA CADENA";"24/10/2017"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01555 V";"A";"ALTA";"2";"2 ESTRELLAS";"GULLIVER SUITES";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46006";"AVENIDA ANTIGUO REINO DE VALENCIA, 94-BJ";"AV";"AVENIDA";"ANTIGUO REINO DE VALENCIA";"94-BJ";"albertocorbi@hotmail.com"; ;"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"6";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/09/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01341 V";"A";"ALTA";"0";"PENSIÓN";"HABITACIONES BARRA 89";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46017";"AVENIDA GASPAR AGUILAR, 89 1º";"AV";"AVENIDA";"GASPAR AGUILAR";"89 1º"; ;"http://www.habitacionesbarra89.com";"P";"PENSIÓN";"P";"PENSIÓN";"14";"26";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/02/2014"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00919 V";"B";"BAJA";"0";"PENSIÓN";"HAMBURGO";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46022";"CALLE JOSE AGUILAR, 000";"C";"CALLE";"JOSE AGUILAR";"000"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"8";"15";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/09/1978";"18/11/1996";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01429 V";"A";"ALTA";"4";"4 ESTRELLAS";"HELEN BERGER";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE NAVE, 3";"C";"CALLE";"NAVE";"3";"contabilidad@stayingvalencia.com";"www.hotelherlenberger.com";"H";"HOTEL"; ; ;"34";"68";"NCD";"NO PERTENECE A NINGUNA CADENA";"06/09/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00546 V";"B";"BAJA";"0";"PENSIÓN";"HERRERA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46018";"CALLE CHIVA, 002";"C";"CALLE";"CHIVA";"002"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"6";"8";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/10/1967";"22/03/1993";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01425 V";"A";"ALTA";"2";"2 ESTRELLAS";"HOGRAFIC HOTEL";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46005";"AVENIDA JACINTO BENAVENTE, 25";"AV";"AVENIDA";"JACINTO BENAVENTE";"25";"viajestendencias@gmail.com";"http://www.hografic.com";"H";"HOTEL";"H";"HOTEL";"18";"35";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/07/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01132 V";"A";"ALTA";"3";"3 ESTRELLAS";"HOLIDAY INN EXPRESS CIUDAD DE LAS CIENCIAS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46013";"CALLE ESCRITOR RAFAEL FERRERES, 22";"C";"CALLE";"ESCRITOR RAFAEL FERRERES";"22";"recepcion@expresshivalencia.com";"www.ihg.com";"H";"HOTEL";"H";"HOTEL";"100";"200";"IHG";"INTERCONTINENTAL HOTELS GROUP";"23/05/2000"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01282 V";"A";"ALTA";"0";"PENSIÓN";"HOME BACKPACKERS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"PLAZA VICENTE IBORRA, S/N";"PL";"PLAZA";"VICENTE IBORRA";"S/N"; ;"http://www.homehostelsvalencia.com";"P";"PENSIÓN";"P";"PENSIÓN";"17";"53";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/03/2009"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01567 V";"B";"BAJA";"0";"PENSIÓN";"HOSPEDAJE ALBERCA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46960";"CALLE GERMANIES, 18";"C";"CALLE";"GERMANIES";"18";"hospedajealberca@gmail.com"; ;"HS";"HOSTAL"; ; ;"10";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"08/01/2025";"09/04/2025";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01347 V";"A";"ALTA";"0";"PENSIÓN";"HOSPEDAJE CAMA DEL MAR";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46024";"CALLE BELLO, 6";"C";"CALLE";"BELLO";"6";"camadelmar@live.com";"http://www.camadelmar.es";"P";"PENSIÓN";"P";"PENSIÓN";"17";"34";"NCD";"NO PERTENECE A NINGUNA CADENA";"08/10/2014"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01366 V";"A";"ALTA"; ; ;"HOST HOME VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE VITORIA, 3";"C";"CALLE";"VITORIA";"3";"info@hosthome.es";"http://www.hosthomevalencia.es";"HS";"HOSTAL"; ; ;"7";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/12/2015"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01477 V";"A";"ALTA";"2";"2 ESTRELLAS";"HOTELITO BOUTIQUE VALENCIA ESTACION";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"CALLE BAILEN, 66";"C";"CALLE";"BAILEN";"66";"hello@hotelitoboutique.com";"http://www.hotelitoboutique.com";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"9";"18";"NCD";"NO PERTENECE A NINGUNA CADENA";"10/02/2022"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01542 V";"A";"ALTA";"3";"3 ESTRELLAS";"HQ ARENA HOTEL";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46013";"CALLE ANGEL DE VILLENA, 24 B";"C";"CALLE";"ANGEL DE VILLENA";"24 B";"alberto@arenazonehotels.com";"https://hqarenahotel.com";"H";"HOTEL";"H";"HOTEL";"34";"68";"NCD";"NO PERTENECE A NINGUNA CADENA";"02/09/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01360 V";"A";"ALTA";"0";"PENSIÓN";"HULOT B&B VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE POETA LIERN, 16";"C";"CALLE";"POETA LIERN";"16";"jorge@hulothoteles.com";"http://www.hulothoteles.com";"P";"PENSIÓN"; ; ;"6";"11";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/06/2015"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01474 V";"A";"ALTA";"2";"2 ESTRELLAS";"IBERIS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46008";"CALLE DOCTOR ZAMENHOFF, 17";"C";"CALLE";"DOCTOR ZAMENHOFF";"17"; ;"http://www.iberisgroup.com";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"9";"18";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/12/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01509 V";"A";"ALTA"; ; ;"IBIS BUDGET VALENCIA CENTRO PUERTO";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46024";"CALLE JUAN VERDEGUER, 29";"C";"CALLE";"JUAN VERDEGUER";"29";"HB4B2@acor.com";"http://all.acor.com";"P";"PENSIÓN"; ; ;"68";"101";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/06/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01248 V";"A";"ALTA";"3";"3 ESTRELLAS";"ILUNION AQUA 3";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46023";"CALLE LUIS GARCÍA BERLANGA, 19-21";"C";"CALLE";"LUIS GARCÍA BERLANGA";"19-21";"reservasaqua4@confortel.com";"http://www.ilunionaqua4.com";"H";"HOTEL";"H";"HOTEL";"135";"265";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/04/2007"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01249 V";"A";"ALTA";"4";"4 ESTRELLAS";"ILUNION AQUA 4";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46023";"CALLE LUIS GARCÍA BERLANGA, 19-21";"C";"CALLE";"LUIS GARCÍA BERLANGA";"19-21";"reservasaqua3@confortel.com";"ilunionaqua3.com";"H";"HOTEL";"H";"HOTEL";"184";"370";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/04/2007"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01218 V";"A";"ALTA";"3";"3 ESTRELLAS";"ILUNION VALENCIA 3";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46015";"CALLE VALLE DE AYORA, 5";"C";"CALLE";"VALLE DE AYORA";"5";"reservasvalencia3.confortelhotel@ilunion.com";"www.ilunionvalencia3.com";"H";"HOTEL";"H";"HOTEL";"154";"313";"NCD";"NO PERTENECE A NINGUNA CADENA";"31/01/2005"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01217 V";"A";"ALTA";"4";"4 ESTRELLAS";"ILUNION VALENCIA 4";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46015";"CALLE VALLE DE AYORA, 1";"C";"CALLE";"VALLE DE AYORA";"1";"reservavalencia4@ilunionhotels.com";"www.ilunionvalencia.com";"H";"HOTEL";"H";"HOTEL";"150";"302";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/01/2005"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01584 V";"A";"ALTA";"1";"1 ESTRELLA";"IMPRENTA SOROLLA BY CONCEPT";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"AVENIDA GIORGETA, 23";"AV";"AVENIDA";"GIORGETA";"23";"joan@conceptflats.com"; ;"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/03/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01310 V";"B";"BAJA";"0";"PENSIÓN";"INALIENABLE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46023";"AVENIDA FRANCIA, 15";"AV";"AVENIDA";"FRANCIA";"15";"igtamarit@ono.com"; ;"P";"PENSIÓN";"P";"PENSIÓN";"4";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/06/2010";"29/04/2011";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01334 V";"A";"ALTA";"0";"PENSIÓN";"INNSA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE BAJA, 48";"C";"CALLE";"BAJA";"48";"info@innsahostel.com";"http://innsahostel.com";"P";"PENSIÓN";"P";"PENSIÓN";"7";"22";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/08/2013"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01018 V";"A";"ALTA";"0";"PENSIÓN";"JAMAICA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"CALLE BAILEN, 16";"C";"CALLE";"BAILEN";"16"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"7";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"02/12/1986"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01599 V";"A";"ALTA";"0";"PENSIÓN";"JAMS CAPITAL";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46035";"CALLE FORTALENY, 1";"C";"CALLE";"FORTALENY";"1";"victorsaval94@gmail.com"; ;"P";"PENSIÓN"; ; ;"2";"4";"NCD";"NO PERTENECE A NINGUNA CADENA";"04/07/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00494 V";"A";"ALTA";"0";"PENSIÓN";"JERO";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE CONVENT DE SANTA CLARA, 3";"C";"CALLE";"CONVENT DE SANTA CLARA";"3";"hostaljero@gmail.com";"jerorooms.com";"P";"PENSIÓN";"P";"PENSIÓN";"15";"30";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/07/1966"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00294 V";"B";"BAJA";"0";"PENSIÓN";"JERUSALEN";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"CALLE CONVENTO JERUSALEN, 18";"C";"CALLE";"CONVENTO JERUSALEN";"18"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"7";"9";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/07/1970";"18/11/2014";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00985 V";"B";"BAJA";"0";"PENSIÓN";"JULIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46009";"CALLE SAN PANCRACIO, 000";"C";"CALLE";"SAN PANCRACIO";"000"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"4";"7";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/06/1983";"26/08/1992";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01342 V";"B";"BAJA";"0";"PENSIÓN";"KASA KATIA GUEST HOUSE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE DON JUAN DE AUSTRIA, 11-3";"C";"CALLE";"DON JUAN DE AUSTRIA";"11-3";"kasakatiavalencia@gmail.com";"http://www.kasakatiavalencia.com";"P";"PENSIÓN";"P";"PENSIÓN";"4";"9";"NCD";"NO PERTENECE A NINGUNA CADENA";"12/06/2014";"21/11/2024";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01622 V";"A";"ALTA";"3";"3 ESTRELLAS";"KORA LLUNA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46011";"CALLE ARQUITECTO ALFARO, 44";"C";"CALLE";"ARQUITECTO ALFARO";"44";"lluna@koraliving.com";"http://www.koraliving.com";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"428";"874";"NCD";"NO PERTENECE A NINGUNA CADENA";"20/01/2026"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01228 V";"A";"ALTA";"3";"3 ESTRELLAS";"KRAMER";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46015";"AVENIDA CAMPANAR, 90";"AV";"AVENIDA";"CAMPANAR";"90";"reservas@hotelkramervalencia.com";"http://www.hotelkramervalencia.com";"H";"HOTEL";"H";"HOTEL";"70";"138";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/08/2005"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01476 V";"A";"ALTA";"4";"4 ESTRELLAS";"L&H GRAN VIA VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46008";"GRAN VÍA FERNANDO EL CATOLICO, 63";"GV";"GRAN VÍA";"FERNANDO EL CATOLICO";"63";"direccionlhvalencia@lhhoteles.com";"http://www.lhhoteles.com";"H";"HOTEL";"H";"HOTEL";"44";"82";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/01/2022"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01320 V";"B";"BAJA";"1";"1 ESTRELLA";"L'ESPLAI";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46005";"GRAN VÍA MARQUES DEL TURIA, 63";"GV";"GRAN VÍA";"MARQUES DEL TURIA";"63";"contacto@lespaibedandbreakfast.com";"http://www.lesplaibedandbreakfast.com";"P";"PENSIÓN";"P";"PENSIÓN";"6";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/03/2011";"29/07/2011";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01349 V";"A";"ALTA";"0";"PENSIÓN";"L'ESPLAI VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE LUIS VIVES, 5 2º 2ª";"C";"CALLE";"LUIS VIVES";"5 2º 2ª";"info@lesplaivalencia.com";"www.lesplaivalencia.com";"P";"PENSIÓN";"P";"PENSIÓN";"6";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"13/11/2014"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00389 V";"A";"ALTA";"1";"1 ESTRELLA";"LA BARRACA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46011";"PASEO DE NEPTUNO, 36";"PA";"PASEO";"DE NEPTUNO";"36";"hostalbarraca@gmail.com";"https://labarracahostal.wordpress.com";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"24";"54";"NCD";"NO PERTENECE A NINGUNA CADENA";"14/10/1965"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00287 V";"B";"BAJA";"0";"PENSIÓN";"LA CONQUENSE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"CALLE PELAYO, 50";"C";"CALLE";"PELAYO";"50"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"9";"13";"NCD";"NO PERTENECE A NINGUNA CADENA";"12/06/1964";"13/08/2001";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00652 V";"B";"BAJA";"0";"PENSIÓN";"LA HÍPICA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46020";"CALLE BENICARLO, 003";"C";"CALLE";"BENICARLO";"003"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"11";"18";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/02/1971";"11/11/1994";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01520 V";"A";"ALTA";"3";"3 ESTRELLAS";"LA NOVIETA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46006";"CALLE VICENT LLEO, 25";"C";"CALLE";"VICENT LLEO";"25";"hello@lanovieta.com";"http://www.lanovieta.com";"H";"HOTEL";"H";"HOTEL";"4";"8";"NCD";"NO PERTENECE A NINGUNA CADENA";"24/10/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00373 V";"B";"BAJA";"0";"PENSIÓN";"LA ONTENIENSE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"CALLE PELAYO, 8";"C";"CALLE";"PELAYO";"8"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"9";"13";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/12/1991";"11/06/2015";"01/06 - 30/10";"De Lunes a Domingo"
"CV H00722 V";"B";"BAJA";"1";"1 ESTRELLA";"LA PALMERA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"JULIO ANTONIO, 000"; ; ;"JULIO ANTONIO";"000"; ; ;"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"5";"7";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/08/1971";"23/09/1994";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01609 V";"A";"ALTA";"0";"PENSIÓN";"LA PLATA ROOMS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46006";"AVENIDA LA PLATA, 59";"AV";"AVENIDA";"LA PLATA";"59"; ; ;"P";"PENSIÓN"; ; ;"5";"10";"NCD";"NO PERTENECE A NINGUNA CADENA";"17/09/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00130 V";"B";"BAJA";"0";"PENSIÓN";"LA POLAR";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"CALLE MORO ZEIT, 000";"C";"CALLE";"MORO ZEIT";"000"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"10";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/09/1987";"26/08/1992";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00246 V";"B";"BAJA";"0";"PENSIÓN";"LA REINA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"PLAZA REINA, 10";"PL";"PLAZA";"REINA";"10"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"6";"11";"NCD";"NO PERTENECE A NINGUNA CADENA";"16/02/1970";"30/09/2002";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01233 V";"A";"ALTA";"5";"5 ESTRELLAS";"LAS ARENAS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46011";"CALLE EUGENIA VIÑES, 22-24";"C";"CALLE";"EUGENIA VIÑES";"22-24";"reservas.lasarenas@hsantos.es";"https://www.hotelvalencialasarenas.com";"H";"HOTEL";"H";"HOTEL";"253";"510";"NCD";"NO PERTENECE A NINGUNA CADENA";"16/02/2006"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00905 V";"B";"BAJA";"0";"PENSIÓN";"LAS BARRACAS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46009";"CALLE PLATERO SUAREZ, 001";"C";"CALLE";"PLATERO SUAREZ";"001"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"5";"8";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/01/1978";"22/06/1992";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01008 V";"B";"BAJA";"0";"PENSIÓN";"LAS PALMERAS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46012";"CALLE JESUS MORANTE BORRAS, 000";"C";"CALLE";"JESUS MORANTE BORRAS";"000"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"5";"6";"NCD";"NO PERTENECE A NINGUNA CADENA";"17/03/1986";"26/08/1992";"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00296 V";"B";"BAJA";"0";"PENSIÓN";"LAS VEGAS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46024";"CALLE ALGEMESI, 21";"C";"CALLE";"ALGEMESI";"21"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"26";"40";"NCD";"NO PERTENECE A NINGUNA CADENA";"15/02/1965";"30/11/2006";"SIEMPRE ABIERTO";"De Lunes a Domingo"
